MUNICIPI,DISTRICTE,SECCIO,MUNDISSEC,xcoord,ycoord
"082191","02","005","08219102005",2.39326518249515,41.5082530257799
"082191","03","001","08219103001",2.3775870799124,41.5060332942772
"082191","03","002","08219103002",2.38935596017977,41.5084013757449
"082191","03","003","08219103003",2.3878968183361,41.5097687983404
"082191","03","004","08219103004",2.38955325591213,41.5124301348195
"082205","01","001","08220501001",2.33740576465251,41.9170871844786
"082205","01","002","08220501002",2.31914088159899,41.9022517211671
"082212","01","001","08221201001",2.07689462420079,41.3807665192854
"082212","01","002","08221201002",2.08078048487382,41.3822539342288
"082212","01","003","08221201003",2.07676210116968,41.385371721192
"082212","01","004","08221201004",2.07031078289007,41.3785000635172
"082212","01","005","08221201005",2.09028205789165,41.3976300693833
"082212","01","006","08221201006",2.06700964934416,41.3825124214361
"082212","01","007","08221201007",2.07547004483859,41.3766661029832
"082212","01","008","08221201008",2.0689168259598,41.380738037242
"082212","01","009","08221201009",2.07187054648045,41.393511467842
"082227","01","001","08222701001",1.83488796273329,41.4707175358632
"082233","01","001","08223301001",2.05391990210424,41.6829545991169
"082248","01","001","08224801001",2.21834889324339,41.750834384577
"082251","01","001","08225101001",2.07015533320015,42.0345394132446
"082264","01","001","08226401001",1.5012400140069,41.5523800491091
"082270","01","002","08227001002",1.62060281898327,41.3735116653584
"082286","01","001","08228601001",1.50323602498468,41.703453879687
"082299","01","001","08229901001",1.67039650198138,41.8157443025359
"082303","01","001","08230301001",2.33839969118841,41.5118436700901
"082303","01","002","08230301002",2.35237584808946,41.4971695540497
"082303","01","003","08230301003",2.36163565510746,41.4975315973319
"082303","01","004","08230301004",2.339383466009,41.500402018766
"082303","01","005","08230301005",2.36651628689539,41.4982168408893
"082303","01","006","08230301006",2.3529638762437,41.5041474342596
"082310","01","001","08231001001",1.77714137928406,41.2535839351234
"082310","01","002","08231001002",1.7630002923082,41.2482594560652
"082310","01","003","08231001003",1.77656566099798,41.2633090009729
"082310","01","004","08231001004",1.74595317558488,41.2302608561033
"082310","01","005","08231001005",1.74860431952838,41.2271424493267
"082310","01","006","08231001006",1.74466007234763,41.2289405270776
"082310","01","007","08231001007",1.74400055900536,41.2269463748774
"082310","01","008","08231001008",1.78793454498792,41.2557777595241
"082310","01","009","08231001009",1.75460189856701,41.2666898744967
"082310","01","010","08231001010",1.74862221257968,41.2296261243216
"082310","01","011","08231001011",1.74251795960501,41.2293999498823
"082310","01","012","08231001012",1.80320436303015,41.2727483780875
"082310","01","013","08231001013",1.75164128701113,41.2227232471017
"082310","01","014","08231001014",1.79327476089466,41.2492667152161
"082310","01","015","08231001015",1.76462259533692,41.2379913903517
"082310","01","016","08231001016",1.7775099770274,41.2582029698742
"082310","01","017","08231001017",1.77171307275055,41.2622154335899
"082325","01","001","08232501001",1.6975482285289,41.4585556411012
"082331","01","001","08233101001",2.3194113351275,42.0948893673144
"082331","01","002","08233101002",2.34349729994045,42.0760897123445
"082346","01","001","08234601001",2.3863616154851,41.7116094901895
"082359","01","001","08235901001",2.61457054309438,41.6077267193045
"082359","01","002","08235901002",2.62723821109408,41.6056150370232
"082362","01","001","08236201001",1.66564191035381,41.4529921245931
"082378","01","001","08237801001",2.23068338900379,42.0979481280162
"082378","01","001","08237801001",2.22176921106913,42.101320603808
"082378","01","002","08237801002",2.23116239555513,42.1030785561919
"082384","01","001","08238401001",2.08424129898978,41.5305456338697
"082384","01","002","08238401002",2.07551114686337,41.526848461824
"082384","01","003","08238401003",2.04590808451747,41.5191757439166
"082384","01","004","08238401004",2.06668868147294,41.5267797879306
"082384","01","005","08238401005",2.07176783424558,41.5383995478414
"082384","01","006","08238401006",2.08799737721795,41.5328393194578
"082384","01","007","08238401007",2.07148992835105,41.52783387442
"082384","01","008","08238401008",2.08649985293783,41.53354283789
"082384","01","009","08238401009",2.07966407217016,41.5174117489403
"082384","01","010","08238401010",2.07849871642744,41.5328355978678
"082384","01","011","08238401011",2.08111816882503,41.5338584357211
"082384","01","012","08238401012",2.06062158923416,41.5345547901465
"082397","01","001","08239701001",2.18561831164905,41.725974078301
"082401","01","001","08240101001",1.78545967494368,41.4251651018753
"082401","01","002","08240101002",1.78221422692773,41.427137066319
"082401","01","003","08240101003",1.79070567307107,41.4479674890222
"082401","01","004","08240101004",1.78108200556679,41.4306400638086
"082401","02","001","08240102001",1.79023275714964,41.4168558123258
"082401","02","002","08240102002",1.79788407887634,41.4280620440433
"082401","02","003","08240102003",1.76833029794171,41.426391731869
"082401","02","004","08240102004",1.78622911833591,41.4291033969833
"082418","01","001","08241801001",2.37912464755028,41.9049766272738
"082423","01","001","08242301001",1.80300215228857,41.6286081367795
"082439","01","001","08243901001",2.21022968051111,41.9980883177961
"082444","01","001","08244401001",2.0151263768304,41.3675243996264
"082444","01","002","08244401002",2.02742854867171,41.3617738915348
"082444","01","003","08244401003",2.02002043761278,41.3694476655743
"082444","01","004","08244401004",2.00466719724849,41.3618623751723
"082444","01","005","08244401005",2.02067577247349,41.3696101398384
"082457","01","001","08245701001",2.20847975273551,41.4524680021773
"082457","01","002","08245701002",2.20942025843797,41.4496944525308
"082457","01","003","08245701003",2.21130735586308,41.4474488205763
"082457","01","004","08245701004",2.21132559993251,41.448501247585
"082457","01","005","08245701005",2.21117209512395,41.4495023354446
"082457","01","006","08245701006",2.21289704909715,41.4494097823986
"082457","01","007","08245701007",2.21261232888151,41.4484669016992
"082457","01","008","08245701008",2.21301587843376,41.4479197296183
"082457","01","009","08245701009",2.21397864177347,41.4484549654995
"082457","01","010","08245701010",2.21528841959443,41.4488032315909
"082457","01","011","08245701011",2.2146757904072,41.4501352009615
"082457","01","012","08245701012",2.21396201824403,41.4513707632805
"082457","01","013","08245701013",2.21249304483031,41.4505904318839
"082457","01","014","08245701014",2.21067188896918,41.4513732393397
"082457","01","015","08245701015",2.21221413627765,41.4524690018781
"082457","01","016","08245701016",2.21030347579006,41.4534563477051
"082457","01","017","08245701017",2.20949038435926,41.4548270296127
"082457","01","018","08245701018",2.20805422492084,41.4545070087941
"082457","01","019","08245701019",2.20772936348193,41.4558546776945
"082457","02","001","08245702001",2.20955961863117,41.4571991805316
"082457","02","002","08245702002",2.21245963903829,41.4547856322695
"082457","02","003","08245702003",2.2160694918762,41.4597888740656
"082457","02","004","08245702004",2.21480995558826,41.4519700421518
"082457","02","005","08245702005",2.21549774597724,41.452605199165
"082457","02","006","08245702006",2.21608223776297,41.4533921777571
"082457","02","007","08245702007",2.21545896309201,41.4556965901848
"082457","02","008","08245702008",2.21688087046839,41.4540537515161
"082457","02","009","08245702009",2.21770580451196,41.4546423650314
"082457","02","010","08245702010",2.21914662719887,41.4550437683777
"082457","02","011","08245702011",2.21815827253104,41.4556830847805
"082457","03","001","08245703001",2.20102390475402,41.4547487865091
"082457","03","002","08245703002",2.20051957834905,41.4582128513422
"082457","03","003","08245703003",2.19229465742134,41.4601341196516
"082457","03","004","08245703004",2.19715492033794,41.4668393157049
"082457","03","005","08245703005",2.19894673395387,41.4596753341132
"082457","03","006","08245703006",2.20099997597316,41.4606444254094
"082457","03","007","08245703007",2.20259861711191,41.4594158170618
"082457","03","008","08245703008",2.20395274008993,41.4586702680776
"082457","03","009","08245703009",2.20547152723942,41.4569207247239
"082457","03","010","08245703010",2.20800868279695,41.4583172035797
"082457","03","011","08245703011",2.20563460611865,41.4588982445404
"082457","03","012","08245703012",2.2041985440391,41.4597201681025
"082457","03","013","08245703013",2.20339381647314,41.4619762049744
"082457","03","014","08245703014",2.2016091339749,41.4638546381083
"082457","03","015","08245703015",2.20789441940169,41.4651795148834
"082457","03","016","08245703016",2.20896319011348,41.4623123934214
"082457","03","017","08245703017",2.21368395783371,41.4641841598723
"082457","04","001","08245704001",2.20569217818828,41.4538570669853
"082457","04","002","08245704002",2.20653644629948,41.4521081547414
"082457","04","003","08245704003",2.20324010951491,41.4529168819021
"082457","04","004","08245704004",2.201949844935,41.4513757329134
"082457","04","005","08245704005",2.20419000378901,41.4513639810194
"082457","04","006","08245704006",2.20348084893831,41.4503381950581
"082457","04","007","08245704007",2.20789325392569,41.4499297703137
"082457","04","008","08245704008",2.20640334041888,41.4495547323131
"082457","04","009","08245704009",2.2039532922212,41.4487117350005
"082457","04","010","08245704010",2.20878680061749,41.44827646944
"082457","04","011","08245704011",2.20733101918393,41.4478207158554
"082457","04","012","08245704012",2.20523548453721,41.4470825232338
"082457","04","013","08245704013",2.20941224633158,41.446849408232
"082457","04","014","08245704014",2.20815817991169,41.4462383498218
"082457","04","015","08245704015",2.20648367500468,41.4453042292697
"082457","04","016","08245704016",2.21021492536294,41.4466176654648
"082457","05","001","08245705001",2.21002649580759,41.445334583521
"082457","05","002","08245705002",2.21380000251312,41.4472795029259
"082457","05","003","08245705003",2.21596914183799,41.4475691945569
"082457","05","004","08245705004",2.21382260917493,41.4465733582017
"082457","05","005","08245705005",2.21167983916866,41.4458492670708
"082457","05","006","08245705006",2.21675851080246,41.4465329377068
"082457","05","007","08245705007",2.21484394386692,41.446159161559
"082457","05","008","08245705008",2.2129966445421,41.4454994245386
"082457","05","009","08245705009",2.21235773996535,41.4447878443124
"082457","05","010","08245705010",2.21758971572708,41.4459449112426
"082457","05","011","08245705011",2.21847321380598,41.445681546835
"082457","05","012","08245705012",2.21634238692125,41.444759777108
"082457","05","013","08245705013",2.21469474648007,41.4434988158481
"082457","05","014","08245705014",2.21211927781509,41.4438429060034
"082457","05","015","08245705015",2.2099447589346,41.4429237347497
"082457","05","016","08245705016",2.21017644734508,41.4411335252223
"082457","05","017","08245705017",2.21368540729075,41.4412024728367
"082457","05","018","08245705018",2.21227323978149,41.4405614958044
"082457","05","019","08245705019",2.21133802884197,41.4371365241462
"082457","06","001","08245706001",2.21606625843507,41.4505138566913
"082457","06","002","08245706002",2.21732151106533,41.4511964391093
"082457","06","003","08245706003",2.21792003259966,41.4522000334099
"082457","06","004","08245706004",2.21887409588884,41.4526613461796
"082457","06","005","08245706005",2.22005866406393,41.4511636498882
"082457","06","006","08245706006",2.21872626773785,41.4507039617625
"082457","06","007","08245706007",2.21784613394357,41.4496871914465
"082457","06","008","08245706008",2.21671412820917,41.4492650209063
"082457","06","009","08245706009",2.22086877221038,41.4507971793261
"082457","06","010","08245706010",2.22136580173228,41.4504238348653
"082457","06","011","08245706011",2.2204556602894,41.4491997263496
"082457","06","012","08245706012",2.21922577412538,41.4490675424691
"082457","06","013","08245706013",2.21857522729462,41.4483427178219
"082457","06","014","08245706014",2.2174799206342,41.4480759208691
